order_id,customer_id,product_id,order_date,quantity,sales
1553,92,40,2024-04-11,3,2583
1554,183,98,2024-02-10,5,4615
1555,194,98,2024-10-17,4,3692
1556,34,12,2024-02-19,4,3356
1557,117,40,2024-08-28,4,3444
1558,60,29,2024-11-11,2,1394
1559,67,47,2024-04-03,4,3648
1560,180,86,2024-06-15,3,2562
1561,117,63,2024-02-03,1,157
1562,122,15,2024-09-02,3,537
1563,119,22,2024-06-27,3,3585
1564,155,74,2024-09-17,2,802
1565,27,52,2024-06-15,1,850
1566,143,84,2024-06-03,1,1092
1567,137,60,2024-10-29,4,4572
1568,106,31,2024-05-04,5,3450
1569,141,21,2024-07-15,4,228
1570,17,44,2024-12-21,2,240
1571,152,56,2024-10-17,4,2448
1572,88,70,2024-03-29,2,2012
1573,170,86,2024-12-30,1,854
1574,147,63,2024-10-30,1,157
1575,153,60,2024-10-11,3,3429
1576,25,57,2024-06-06,2,1148
1577,104,9,2024-02-25,5,5900
1578,176,77,2024-06-16,4,416
1579,127,83,2024-02-16,1,916
1580,56,18,2024-11-21,5,2635
1581,1,97,2024-12-04,2,432
1582,39,58,2024-05-29,5,5015
1583,100,79,2024-08-16,5,4025
1584,51,27,2024-06-02,3,603
1585,146,87,2024-08-10,3,504
1586,184,45,2024-10-25,1,561
1587,3,79,2024-07-25,5,4025
1588,33,38,2024-07-08,1,1068
1589,141,7,2024-12-26,1,161
1590,144,46,2024-05-24,1,283
1591,8,31,2024-12-25,4,2760
1592,152,51,2024-12-30,3,129
1593,98,52,2024-08-10,4,3400
1594,140,28,2024-08-31,2,1454
1595,36,25,2024-07-15,5,2920
1596,93,54,2024-05-27,2,1920
1597,172,17,2024-01-06,2,1350
1598,19,83,2024-03-14,1,916
1599,185,63,2024-03-10,4,628
1600,22,18,2024-08-21,4,2108
1601,179,78,2024-11-15,4,3932
1602,47,59,2024-08-05,5,2570
1603,142,58,2024-06-30,4,4012
1604,58,24,2024-11-05,4,4308
1605,2,74,2024-05-01,4,1604
1606,183,65,2024-07-29,3,3162
1607,140,74,2024-01-18,3,1203
1608,10,73,2024-12-26,4,3788
1609,95,15,2024-09-03,5,895
1610,177,11,2024-09-26,2,1948
1611,193,100,2024-08-26,3,327
1612,133,11,2024-11-08,5,4870
1613,23,32,2024-11-18,4,4116
1614,190,85,2024-12-16,1,46
1615,163,70,2024-06-08,5,5030
1616,157,7,2024-09-30,3,483
1617,200,2,2024-08-20,4,2224
1618,132,61,2024-06-18,5,4000
1619,108,46,2024-05-28,3,849
1620,43,5,2024-06-04,5,2375
1621,187,73,2024-02-01,3,2841
1622,162,61,2024-03-27,5,4000
1623,147,7,2024-11-15,3,483
1624,7,37,2024-02-12,4,1008
1625,33,65,2024-05-22,1,1054
1626,65,17,2024-05-23,5,3375
1627,71,33,2024-02-27,1,835
1628,155,23,2024-03-18,5,1865
1629,169,58,2024-03-30,3,3009
1630,67,90,2024-09-05,2,1374
1631,47,68,2024-06-24,1,1017
1632,22,19,2024-03-19,5,1010
1633,127,97,2024-07-15,4,864
1634,61,85,2024-11-22,4,184
1635,43,27,2024-06-25,5,1005
1636,14,83,2024-02-29,3,2748
1637,14,22,2024-07-23,4,4780
1638,122,39,2024-09-29,4,4504
1639,60,49,2024-08-30,4,2020
1640,68,19,2024-08-10,5,1010
1641,4,37,2024-07-14,4,1008
1642,174,41,2024-12-15,5,1995
1643,11,13,2024-11-22,5,5195
1644,91,56,2024-11-29,5,3060
1645,70,43,2024-05-16,3,3105
1646,26,33,2024-07-19,5,4175
1647,119,99,2024-12-10,2,1256
1648,151,99,2024-09-23,2,1256
1649,87,87,2024-06-09,2,336
1650,141,2,2024-02-04,1,556
1651,4,53,2024-09-25,1,475
1652,27,88,2024-06-28,4,2228
1653,57,93,2024-05-08,3,264
1654,50,5,2024-11-13,1,475
1655,24,8,2024-12-02,5,1770
1656,56,77,2024-12-28,1,104
1657,31,12,2024-03-07,5,4195
1658,97,85,2024-04-04,5,230
1659,29,90,2024-05-09,2,1374
1660,76,60,2024-11-23,1,1143
1661,117,36,2024-12-20,4,2124
1662,171,99,2024-05-11,3,1884
1663,42,100,2024-05-21,1,109
1664,199,8,2024-07-17,4,1416
1665,86,8,2024-05-15,3,1062
1666,46,57,2024-09-08,1,574
1667,52,79,2024-04-01,4,3220
1668,166,63,2024-03-14,1,157
1669,139,99,2024-04-21,4,2512
1670,158,83,2024-08-14,1,916
1671,184,34,2024-01-18,1,90
1672,19,10,2024-05-08,5,4570
1673,199,58,2024-09-11,1,1003
1674,39,84,2024-01-20,1,1092
1675,171,50,2024-03-18,3,1953
1676,180,43,2024-10-21,4,4140
1677,1,66,2024-09-01,4,80
1678,112,52,2024-10-03,1,850
1679,58,1,2024-12-18,4,640
1680,200,62,2024-10-17,1,1055
1681,138,46,2024-12-15,3,849
1682,78,52,2024-11-19,1,850
1683,166,12,2024-09-30,3,2517
1684,88,11,2024-05-28,4,3896
1685,166,26,2024-10-10,2,1814
1686,11,50,2024-06-02,2,1302
1687,179,50,2024-11-18,1,651
1688,177,46,2024-02-13,4,1132
1689,162,57,2024-03-12,2,1148
1690,10,25,2024-10-30,1,584
1691,62,63,2024-02-02,4,628
1692,139,83,2024-09-12,3,2748
1693,137,58,2024-01-19,1,1003
1694,87,8,2024-01-22,3,1062
1695,104,16,2024-11-30,2,192
1696,171,67,2024-12-13,4,2504
1697,138,20,2024-04-29,5,5965
1698,19,5,2024-09-07,2,950
1699,168,3,2024-11-12,4,1680
1700,12,32,2024-01-08,2,2058
1701,45,81,2024-06-06,1,273
1702,25,59,2024-03-28,5,2570
1703,152,9,2024-02-28,1,1180
1704,128,77,2024-04-22,5,520
1705,17,26,2024-06-21,4,3628
1706,189,87,2024-06-15,4,672
1707,31,88,2024-10-06,5,2785
1708,36,42,2024-01-24,2,1510
1709,152,23,2024-02-02,3,1119
1710,31,36,2024-07-31,2,1062
1711,44,90,2024-10-10,3,2061
1712,43,57,2024-10-24,2,1148
1713,11,18,2024-11-19,1,527
1714,157,49,2024-01-09,2,1010
1715,125,11,2024-01-04,1,974
1716,46,12,2024-05-25,5,4195
1717,107,89,2024-12-20,4,3316
1718,33,27,2024-11-23,2,402
1719,70,67,2024-07-29,4,2504
1720,62,23,2024-12-20,5,1865
1721,10,77,2024-09-12,2,208
1722,157,12,2024-06-27,3,2517
1723,108,1,2024-04-30,5,800
1724,50,16,2024-02-18,5,480
1725,159,47,2024-09-16,5,4560
1726,57,60,2024-05-21,2,2286
1727,14,25,2024-03-17,1,584
1728,176,61,2024-03-31,4,3200
1729,41,86,2024-01-28,1,854
1730,166,47,2024-04-17,3,2736
1731,112,33,2024-11-11,3,2505
1732,195,59,2024-02-23,1,514
1733,190,7,2024-03-31,5,805
1734,41,4,2024-09-20,4,1000
1735,30,10,2024-08-15,2,1828
1736,152,75,2024-08-02,3,3558
1737,51,96,2024-04-27,3,600
1738,200,15,2024-04-26,3,537
1739,26,31,2024-04-12,4,2760
1740,97,29,2024-08-29,1,697
1741,150,63,2024-08-11,1,157
1742,38,28,2024-08-20,5,3635
1743,46,50,2024-03-10,3,1953
1744,118,93,2024-11-19,2,176
1745,92,35,2024-06-20,2,390
1746,33,5,2024-01-31,5,2375
1747,72,18,2024-08-26,1,527
1748,118,54,2024-06-24,2,1920
1749,57,38,2024-03-21,5,5340
1750,164,79,2024-10-22,2,1610
1751,142,30,2024-07-29,1,229
1752,134,63,2024-10-29,2,314
1753,122,60,2024-01-08,3,3429
1754,187,55,2024-05-06,2,660
1755,84,56,2024-04-23,5,3060
1756,152,20,2024-01-03,5,5965
1757,107,6,2024-08-28,1,559
1758,188,99,2024-01-18,5,3140
1759,109,68,2024-09-02,4,4068
1760,179,13,2024-09-10,4,4156
1761,62,11,2024-01-07,5,4870
1762,178,94,2024-04-21,4,620
1763,34,46,2024-05-02,3,849
1764,166,12,2024-09-02,1,839
1765,172,40,2024-12-26,2,1722
1766,118,74,2024-01-13,5,2005
1767,117,60,2024-12-26,2,2286
1768,104,24,2024-11-16,3,3231
1769,119,91,2024-11-17,1,793
1770,19,50,2024-09-28,3,1953
1771,9,38,2024-05-18,4,4272
1772,179,79,2024-10-21,5,4025
1773,54,88,2024-11-13,1,557
1774,86,95,2024-09-20,1,603
1775,173,47,2024-02-26,1,912
1776,99,47,2024-11-12,4,3648
1777,11,47,2024-03-30,3,2736
1778,166,72,2024-10-14,1,1127
1779,182,100,2024-03-11,2,218
1780,86,31,2024-02-28,5,3450
1781,167,62,2024-12-25,5,5275
1782,54,97,2024-06-13,2,432
1783,91,35,2024-12-14,5,975
1784,109,36,2024-02-02,1,531
1785,96,45,2024-09-05,4,2244
1786,129,68,2024-08-28,1,1017
1787,182,69,2024-05-29,5,4645
1788,116,80,2024-12-10,3,3087
1789,178,9,2024-08-22,2,2360
1790,23,11,2024-04-01,4,3896
1791,74,10,2024-03-25,1,914
1792,71,15,2024-09-11,2,358
1793,39,27,2024-11-17,5,1005
1794,6,38,2024-12-15,4,4272
1795,139,17,2024-06-26,4,2700
1796,108,57,2024-05-29,1,574
1797,49,9,2024-04-28,1,1180
1798,134,83,2024-07-29,3,2748
1799,149,44,2024-09-05,3,360
1800,152,86,2024-10-07,5,4270
1801,114,59,2024-10-17,3,1542
1802,34,40,2024-05-13,2,1722
1803,59,62,2024-05-27,3,3165
1804,198,7,2024-06-29,2,322
1805,73,59,2024-11-12,2,1028
1806,42,92,2024-05-26,5,5070
1807,47,23,2024-03-23,2,746
1808,61,15,2024-06-11,1,179
1809,148,17,2024-05-13,4,2700
1810,95,24,2024-10-14,2,2154
1811,182,5,2024-06-25,3,1425
1812,38,48,2024-10-03,4,1052
1813,42,69,2024-03-03,3,2787
1814,7,52,2024-03-15,4,3400
1815,118,41,2024-01-03,2,798
1816,190,70,2024-06-18,5,5030
1817,166,91,2024-08-30,3,2379
1818,75,97,2024-12-07,5,1080
1819,38,73,2024-06-22,4,3788
1820,177,15,2024-01-21,4,716
1821,36,87,2024-02-29,5,840
1822,79,4,2024-11-12,4,1000
1823,57,58,2024-02-17,3,3009
1824,84,8,2024-11-24,5,1770
1825,50,75,2024-04-23,5,5930
1826,197,36,2024-01-12,2,1062
1827,22,69,2024-12-12,4,3716
1828,172,12,2024-07-20,5,4195
1829,50,63,2024-11-04,3,471
1830,155,66,2024-12-07,1,20
1831,93,51,2024-08-06,2,86
1832,95,50,2024-01-07,3,1953
1833,73,45,2024-06-06,3,1683
1834,115,72,2024-04-20,1,1127
1835,187,57,2024-08-14,4,2296
1836,74,21,2024-07-31,4,228
1837,36,76,2024-02-14,5,2465
1838,37,27,2024-08-31,3,603
1839,135,43,2024-10-29,1,1035
1840,194,49,2024-01-04,1,505
1841,105,82,2024-07-31,3,2082
1842,45,72,2024-12-29,4,4508
1843,146,97,2024-04-12,2,432
1844,48,49,2024-10-10,3,1515
1845,126,6,2024-10-26,3,1677
1846,78,64,2024-08-25,5,4320
1847,58,4,2024-03-19,1,250
1848,68,39,2024-03-04,4,4504
1849,168,86,2024-08-01,3,2562
1850,46,63,2024-01-15,2,314
1851,31,98,2024-09-09,3,2769
1852,18,77,2024-10-24,3,312
1853,124,73,2024-05-12,4,3788
1854,161,88,2024-12-21,4,2228
1855,31,48,2024-10-21,5,1315
1856,5,34,2024-10-24,2,180
1857,15,19,2024-08-24,3,606
1858,178,18,2024-03-24,3,1581
1859,14,35,2024-08-02,3,585
1860,163,46,2024-05-28,1,283
1861,75,68,2024-09-20,1,1017
1862,50,99,2024-02-18,2,1256
1863,154,97,2024-10-05,2,432
1864,83,41,2024-05-18,3,1197
1865,176,90,2024-02-19,3,2061
1866,137,75,2024-03-14,3,3558
1867,4,18,2024-05-24,5,2635
1868,96,100,2024-07-29,4,436
1869,88,21,2024-04-21,1,57
1870,40,65,2024-04-06,2,2108
1871,144,79,2024-09-29,5,4025
1872,183,71,2024-08-01,1,695
1873,118,10,2024-03-08,1,914
1874,5,62,2024-06-08,3,3165
1875,177,47,2024-08-14,2,1824
1876,153,67,2024-03-29,3,1878
1877,182,39,2024-03-01,1,1126
1878,57,17,2024-12-18,2,1350
1879,59,40,2024-04-17,2,1722
1880,34,11,2024-12-19,4,3896
1881,196,15,2024-01-10,1,179
1882,199,62,2024-01-22,4,4220
1883,51,14,2024-12-03,1,1026
1884,132,76,2024-08-28,1,493
1885,31,33,2024-02-03,1,835
1886,78,86,2024-02-19,1,854
1887,32,78,2024-10-27,2,1966
1888,52,24,2024-01-15,3,3231
1889,24,19,2024-10-23,3,606
1890,90,46,2024-09-13,2,566
1891,200,94,2024-05-03,5,775
1892,130,73,2024-02-20,1,947
1893,149,98,2024-09-27,1,923
1894,56,92,2024-05-24,2,2028
1895,44,97,2024-01-03,5,1080
1896,186,13,2024-09-15,2,2078
1897,182,61,2024-12-23,3,2400
1898,151,24,2024-12-10,4,4308
1899,28,24,2024-07-13,3,3231
1900,109,28,2024-04-26,5,3635
1901,105,15,2024-03-04,3,537
1902,120,15,2024-03-10,5,895
1903,127,98,2024-12-26,3,2769
1904,74,72,2024-02-12,1,1127
1905,84,64,2024-07-16,1,864
1906,73,59,2024-06-08,5,2570
1907,176,57,2024-10-10,2,1148
1908,105,38,2024-04-06,4,4272
1909,18,61,2024-04-01,3,2400
1910,4,87,2024-12-10,4,672
1911,27,51,2024-09-24,4,172
1912,169,87,2024-03-02,1,168
1913,37,51,2024-12-21,4,172
1914,152,14,2024-02-03,2,2052
1915,94,26,2024-04-12,3,2721
1916,153,52,2024-04-29,1,850
1917,109,93,2024-05-22,4,352
1918,196,92,2024-10-30,5,5070
1919,70,97,2024-07-01,4,864
1920,122,86,2024-07-26,5,4270
1921,125,66,2024-03-16,3,60
1922,197,59,2024-03-03,1,514
1923,65,63,2024-04-28,4,628
1924,161,18,2024-02-20,1,527
1925,189,7,2024-09-12,1,161
1926,174,4,2024-07-14,2,500
1927,155,87,2024-03-19,3,504
1928,78,80,2024-02-19,5,5145
1929,195,10,2024-09-09,5,4570
1930,120,26,2024-12-04,3,2721
1931,128,63,2024-05-13,5,785
1932,139,44,2024-10-06,5,600
1933,5,98,2024-08-08,1,923
1934,31,50,2024-06-10,4,2604
1935,97,57,2024-01-19,4,2296
1936,9,23,2024-12-03,5,1865
1937,200,39,2024-09-08,2,2252
1938,111,18,2024-07-18,3,1581
1939,125,98,2024-10-18,1,923
1940,173,63,2024-12-16,5,785
1941,139,74,2024-08-31,4,1604
1942,144,21,2024-01-29,5,285
1943,101,34,2024-10-29,4,360
1944,97,79,2024-05-25,3,2415
1945,83,8,2024-10-29,1,354
1946,12,17,2024-06-27,3,2025
1947,190,75,2024-11-16,1,1186
1948,88,49,2024-08-07,1,505
1949,89,46,2024-06-28,4,1132
1950,15,85,2024-05-06,2,92
1951,61,83,2024-10-30,3,2748
1952,22,89,2024-06-05,1,829
1953,30,44,2024-01-11,2,240
1954,138,42,2024-08-23,1,755
1955,169,55,2024-09-20,5,1650
1956,108,35,2024-12-22,1,195
1957,121,76,2024-06-11,1,493
1958,97,74,2024-06-14,4,1604
1959,147,13,2024-02-21,4,4156
1960,177,87,2024-06-21,2,336
1961,128,65,2024-03-26,3,3162
1962,158,39,2024-08-11,3,3378
1963,52,64,2024-10-01,1,864
1964,55,37,2024-01-25,3,756
1965,77,74,2024-04-25,4,1604
1966,160,96,2024-10-23,1,200
1967,25,76,2024-05-19,3,1479
1968,18,73,2024-08-31,5,4735
1969,110,27,2024-02-09,3,603
1970,167,39,2024-06-02,5,5630
1971,111,85,2024-06-09,5,230
1972,52,54,2024-05-08,4,3840
1973,160,66,2024-12-09,4,80
1974,196,71,2024-01-10,2,1390
1975,161,91,2024-04-05,5,3965
1976,148,64,2024-12-04,2,1728
1977,191,60,2024-11-22,3,3429
1978,137,79,2024-10-16,4,3220
1979,187,81,2024-09-24,1,273
1980,52,47,2024-03-16,4,3648
1981,62,20,2024-08-10,3,3579
1982,106,41,2024-11-20,1,399
1983,53,53,2024-05-26,3,1425
1984,166,21,2024-12-17,3,171
1985,154,31,2024-05-02,4,2760
1986,30,20,2024-01-15,2,2386
1987,63,40,2024-09-05,4,3444
1988,144,56,2024-11-27,4,2448
1989,10,26,2024-05-19,2,1814
1990,35,4,2024-05-22,3,750
1991,169,71,2024-11-25,2,1390
1992,11,93,2024-01-11,4,352
1993,15,11,2024-11-04,3,2922
1994,77,9,2024-07-05,4,4720
1995,172,85,2024-07-22,1,46
1996,186,18,2024-02-27,2,1054
1997,147,95,2024-03-02,5,3015
1998,134,86,2024-09-25,5,4270
1999,65,64,2024-05-01,1,864
2000,154,16,2024-06-17,3,288
